article_id,title,authors
1097427,,Dave Roberts;Damien Marshall;Rob Aspin;Seamus McLoone;Declan Delaney;Tomas Ward
1099205,,Susan L. Bryant;Andrea Forte;Amy Bruckman
1099206,,Cliff Lampe;Erik Johnston
1099207,,Gregor McEwan;Saul Greenberg
1099209,,Kirstie Hawkey;Melanie Kellar;Derek Reilly;Tara Whalen;Kori M. Inkpen
1099210,,Wendy A. Schafer;Doug A. Bowman
1099211,,John M. Linebarger;Andrew J. Scholand;Mark A. Ehlen;Michael J. Procopio
1099213,,Tim Reichling;Kai Schubert;Volker Wulf
1099214,,Jun Zhang;Mark S. Ackerman
1099215,,Junichiro Mori;Tatsuhiko Sugiyama;Yutaka Matsuo
1099216,,Patricia Ruma Spence;Madhu C. Reddy;Richard Hall
1099218,,Stephanie Smale;Saul Greenberg
1099219,,Elizabeth S. Guy
1099220,,Sameer Patil;Alfred Kobsa
1099221,,Stephen Chan;Benjamin Hill;Sarita Yardi
1099223,,Sarita Yardi;Benjamin Hill;Stephen Chan
1099224,,Dennis L. Chao;Justin Balthrop;Stephanie Forrest
1099225,,Guy Vollmer;Katrin Ga?ner
1099226,,Tom Gross;Martin Kleppe
1099228,,Rick Wash;Libby Hemphill;Paul Resnick
1099229,,Davor ?ubrani?;Margaret Anne D. Storey
1099230,,Louise Barkhuus
1099231,,Michelle Bejian Lotia;Stephanie D. Teasley
1099233,,Magnus Nilsson;Morten Hertzum
1099234,,Federico Cabitza;Marcello Sarini;Carla Simone;Michele Telaro
1099235,,Jakob E. Bardram;Claus Bossen
1099237,,Flore Barcellini;Françoise Détienne;Jean-Marie Burkhardt;Warren Sack
1099238,,Robert J. Sandusky;Les Gasser
1099239,,Cleidson de Souza;Jon Froehlich;Paul Dourish
1099241,,Giulio Jacucci;Antti Oulasvirta;Antti Salovaara;Risto Sarvas
1099242,,Umer Farooq;John M. Carroll;Craig H. Ganoe
1099243,,Christina Brodersen;Ole Sejer Iversen
1099245,,Beverly L. Harrison;Alex Cozzi;Thomas P. Moran
1099246,,Wolfgang Prinz;Baber Zaman
1099247,,Jonathan Grudin;Shari Tallarico;Scott Counts
1099248,,David Redmiles;Hiroko Wilensky;Kristie Kosaka;Rogerio de Paula
1099250,,Ning Gu;Jiangming Yang;Qiwei Zhang
1099251,,Carlos D. Correa;Ivan Marsic
1099252,,Rui Li;Du Li
1099254,,Jakob E. Bardram;Claus Bossen;Anders Thomsen
1099255,,Margit Biemans;Janine Swaak;Marike Hettinga;Jan Gerrit Schuurman
1099256,,David Martin;Mark Rouncefield;Jacki O'Neill;Mark Hartswood;Dave Randall
1099258,,Thomas Erickson;Christine A. Halverson
1099260,,Louise Barkhuus
1099261,,Pernille Bjørn;Morten Hertzum
1109584,,Mike Paterson;Uri Zwick
1109585,,Micah Adler;Nicholas J. A. Harvey;Kamal Jain;Robert Kleinberg;April Rasala Lehman
1109586,,Micah Adler;Erik D. Demaine;Nicholas J. A. Harvey;Mihai P?tra?cu
1109587,,Nir Ailon;Bernard Chazelle;Seshadhri Comandur;Ding Liu
1109588,,Jeff Edmonds;Kirk Pruhs
1109589,,Noga Alon;Tali Kaufman;Michael Krivelevich;Dana Ron
1109590,,Martin Grohe;Dániel Marx
1109591,,Eldar Fischer;Arie Matsliah
1109592,,Min Chih Lin;Jayme L. Szwarcfiter
1109593,,Shakhar Smorodinsky
1109594,,Moses Charikar;Samir Khuller
1109595,,Ho-Leung Chan;Tak-Wah Lam;Kin-Shing Liu
1109596,,Nikhil Bansal;Don Coppersmith;Maxim Sviridenko
1109597,,Petra Berenbrink;Tom Friedetzky;Leslie Ann Goldberg;Paul Goldberg;Zengjian Hu;Russell Martin
1109598,,Philippe Baptiste
1109599,,Alexander Golynski;J. Ian Munro;S. Srinivasa Rao
1109600,,Chengwen Chris Wang;Jonathan Derryberry;Daniel Dominic Sleator
1109601,,Michael T. Goodrich;Michael J. Nelson;Jonathan Z. Sun
1109602,,Loukas Georgiadis;Robert E. Tarjan;Renato F. Werneck
1109603,,Gianni Franceschini;J. Ian Munro
1109604,,Ivona Bezáková;Nayantara Bhatnagar;Eric Vigoda
1109605,,Philipp Woelfel
1109606,,Krishnaram Kenthapadi;Rina Panigrahy
1109607,,Ming Li;Bin Ma;Louxin Zhang
1109608,,Michael Krivelevich;Dan Vilenchik
1109609,,Jie Gao;Michael Langberg;Leonard J. Schulman
1109610,,Olaf Hall-Holt;Matthew J. Katz;Piyush Kumar;Joseph S. B. Mitchell;Arik Sityon
1109611,,Haim Kaplan;Micha Sharir
1109612,,Mark de Berg;Chris Gray
1109613,,Oswin Aichholzer;Thomas Hackl;Birgit Vogtenhuber;Clemens Huemer;Ferran Hurtado;Hannes Krasser
1109614,,Timothy M. Chan
1109615,,Glencora Borradaile;Philip Klein
1109616,,Mateo Restrepo;David P. Williamson
1109617,,Vladimir Deineko;Bettina Klinz;Gerhard J. Woeginger
1109618,,Harold N. Gabow
1109619,,Kamalika Chaudhuri;Kevin Chen;Radu Mihaescu;Satish Rao
1109620,,Ming-Yang Kao;Robert Schweller
1109621,,Gerth Stølting Brodal;Rolf Fagerberg
1109622,,Rezaul Alam Chowdhury;Vijaya Ramachandran
1109623,,Deepak Ajwani;Roman Dementiev;Ulrich Meyer
1109624,,Lisa Fleischer;Michel X. Goemans;Vahab S. Mirrokni;Maxim Sviridenko
1109625,,Daniel Golovin;Viswanath Nagarajan;Mohit Singh
1109626,,Mohammad Taghi Hajiaghayi;Kamal Jain
1109627,,Piotr Berman;Marek Karpinski
1109628,,Mohammad T. Hajiaghayi;Robert Kleinberg;Tom Leighton
1109629,,Bruno Codenotti;Amin Saberi;Kasturi Varadarajan;Yinyu Ye
1109630,,Richard Cole;Yevgeniy Dodis;Tim Roughgarden
1109631,,Krishnendu Chatterjee;Luca de Alfaro;Thomas A. Henzinger
1109632,,Kamal Jain;Kasturi Varadarajan
1109633,,Sudipto Guha;Boulos Harb
1109634,,Lakshminath Bhuvanagiri;Sumit Ganguly;Deepanjan Kesh;Chandan Saha
1109635,,Camil Demetrescu;Irene Finocchi;Andrea Ribichini
1109636,,L. K. Lee;H. F. Ting
1109637,,Sudipto Guha;Andrew McGregor;Suresh Venkatasubramanian
1109638,,J. A. De Loera;R. Hemmecke;M. Köppe;R. Weismantel
1109639,,Bernd Gärtner;Ingo Schurr
1109640,,Leonid Khachiyan;Endre Boros;Konrad Borys;Khaled Elbassioni;Vladimir Gurvich
1109641,,Anthony Man-Cho So;Yinyu Ye
1109642,,Don Coppersmith;Lisa Fleischer;Atri Rudra
1109643,,Stanislav Angelov;Boulos Harb;Sampath Kannan;Li-San Wang
1109644,,Tu?kan Batu;Funda Ergun;Cenk Sahinalp
1109645,,Mikkel Thorup;Uri Zwick
1109646,,Sang-il Oum;Paul Seymour
1109647,,Jan Obdržálek
1109648,,László Babai
1109649,,Michael Kaufmann;Jan Kratochvíl;Katharina A. Lehmann;Amarendran R. Subramanian
1109650,,Ephraim Korach;Thành Nguyen;Britta Peis
1109651,,Daniela Kühn;Deryk Osthus
1109652,,Micha Sharir;Emo Welzl
1109653,,Dana Randall
1109654,,Harry Buhrman;Robert Špalek
1109655,,Antar Bandyopadhyay;David Gamarnik
1109656,,Ivona Bezáková;Daniel Štefankovi?;Vijay V. Vazirani;Eric Vigoda
1109657,,Parikshit Gopalan
1109658,,Mohammad T. Hajiaghayi;Robert D. Kleinberg;Tom Leighton;Harald Räcke
1109659,,Robert Kleinberg
1109660,,Varsha Dani;Thomas P. Hayes
1109661,,Ferdinando Cicalese;Eduardo Sany Laber
1109662,,Adam Meyerson;Akash Nanavati;Laura Poplawski
1109663,,Alan Frieze
1109664,,David Arthur;Rina Panigrahy
1109665,,Anupam Gupta;Mohammad T. Hajiaghayi;Harald Räcke
1109666,,Fabian Kuhn;Thomas Moscibroda;Roger Wattenhofer
1109667,,Valerie King;Jared Saia;Vishal Sanwalani;Erik Vee
1109668,,Alexander Kröller;Sándor P. Fekete;Dennis Pfisterer;Stefan Fischer
1109669,,Robert Krauthgamer;Yuval Rabani
1109670,,Moses Charikar;Mohammad Taghi Hajiaghayi;Howard Karloff;Satish Rao
1109671,,James R. Lee;Assaf Naor;Yuval Peres
1109672,,"D. Dellamonica, Jr.;Y. Kohayakawa"
1109673,,Yuval Emek;David Peleg
1109674,,Moshe Babaioff;Ron Lavi;Elan Pavlov
1109675,,Shahar Dobzinski;Michael Schapira
1109676,,Zoë Abrams
1109677,,Gagan Aggarwal;Jason D. Hartline
1109678,,Patrick Briest;Piotr Krysta
1109679,,Nicholas J. A. Harvey;David R. Karger;Sergey Yekhanin
1109680,,Steven Butler
1109681,,Amit Deshpande;Luis Rademacher;Santosh Vempala;Grant Wang
1109682,,Petros Drineas;Michael W. Mahoney;S. Muthukrishnan
1109683,,Deepak Agarwal;Jeff M. Phillips;Suresh Venkatasubramanian
1101617,,Hiroo Iwata
1101618,,Eng Lim Goh
1101620,,Jeffrey W. Chastine;Jeremy C. Brooks;Ying Zhu;G. Scott Owen;Robert W. Harrison;Irene T. Weber
1101621,,Kousuke Nakashima;Takashi Machida;Kiyoshi Kiyokawa;Haruo Takemura
1101622,,Andreas Simon
1101624,,Philip Lamb;Dean Owen
1101625,,Rudolph P. Darken;Richard Durost
1101626,,Nicholas F. Polys;Seonho Kim;Doug A. Bowman
1101627,,Shihong Xia;Xianjie Qiu;Zhaoqi Wang
1101628,,Shih-Ching Yeh;Albert Rizzo;Weirong Zhu;Jill Stewart;Margaret McLaughlin;Isaac Cohen;Younbo Jung;Wei Peng
1101630,,Juliana Restrepo;Helmuth Trefftz
1101631,,Benjamin Schaeffer;Peter Brinkmann;George Francis;Camille Goudeseune;Jim Crowell;Hank Kaczmarski
1101632,,Michael Narayan;Leo Waugh;Xiaoyu Zhang;Pradyut Bafna;Doug Bowman
1101633,,Elvis S. Liu;Milo K. Yip;Gino Yu
1101635,,Falko Kuester;Michelle Chen;Mark E. Phair;Carsten Mehring
1101636,,Wai Leng Lee;Mark Green
1101637,,Benjamin A. Ahlborn;David Thompson;Oliver Kreylos;Bernd Hamann;Oliver G. Staadt
1101638,,Frank-Lothar Krause;Johann Habakuk Israel;Jens Neumann;Boris Beckmann-Dobrev
1101639,,Ji Soo Yoon;Mary Lou Maher
1101641,,F. Tyndiuk;G. Thomas;V. Lespinet-Najib;C. Schlick
1101642,,S. A. Nicolau;L. Goffin;L. Soler
1101643,,Niklas Elmqvist
1101644,,Pierre Salom;Javier Becerra;Marc Donias;Rémi Megret
1101646,,Ismail Oner Sebe;Suya You;Ulrich Neumann
1101647,,Russell Freeman;Anthony Steed;Bin Zhou
1101648,,Farès Belhadj;Pierre Audibert
1101649,,Jan Fischer;Dirk Bartz;Wolfgang Stra?er
1101650,,Nils Beck;André Hinkenjann
1101651,,Edmond S. L. Ho;Taku Komura;Rynson W. H. Lau
1101653,,Krzysztof Walczak;Rafal Wojciechowski
1101654,,Georgios Stylianou;Yiorgos Chrysanthou
1101655,,William D. Wells
1101657,,Stephan Rusdorf;Guido Brunnett
1101658,,B. Danette Allen;Greg Welch
1101659,,Yoshifumi Kitamura;Ken'ichi Douko;Makoto Kitayama;Fumio Kishino
1101660,,Suddha Basu;Shrinath Shanbhag;Sharat Chandran
1101661,,Ismo Rakkolainen;Karri Palovuori
1101662,,Alex Olwal;Tobias Höllerer
1101663,,Prabhat;Samuel G. Fulcomer
1101665,,Siddhartha Chattopadhyay;Suchendra M. Bhandarkar;Kang Li
1101666,,Adriana Braun;Bardo E. J. Bodmann;Soraia R. Musse
1101667,,Yan Gao;Lizhuang Ma;Zhihua Chen;Xiaomao Wu
1101668,,Naveed Ahmed;Edilson de Aguiar;Christian Theobalt;Marcus Magnor;Hans-Peter Seidel
1101870,,S. Bartolini;P. Foglia;C. A. Prete
1101871,,Hanene Ben Fradj;Asmaa el Ouardighi;Cécile Belleudy;Michel Auguin
1101872,,Hyo-Joong Suh;Sung Woo Chung
1101873,,Sami Yehia;Jean-Francois Collard;Olivier Temam
1101874,,Hiroaki Kobayashi;Isao Kotera;Hiroyuki Takizawa
1101875,,F. Arakawa;M. Ishikawa;Y. Kondo;T. Kamei;M. Ozawa;O. Nishii;T. Hattori
1101876,,Afrin Naz;Mehran Rezaei;Krishna Kavi;Philip Sweany
1101877,,Alex Pajuelo;Antonio González;Mateo Valero
1101878,,Javier Verdú;Jorge García;Mario Nemirovsky;Mateo Valero
1102258,,Michael A. Lones;Andy M. Tyrrell
1102259,,Russ Abbott
1102261,,Shengxiang Yang;Jürgen Branke
1102262,,Abdunnaser Younes;Paul Calamai;Otman Basir
1102263,,William Rand;Rick Riolo
1102264,,Peter A. N. Bosman
1102265,,Amine Boumaza
1102266,,Dudy Lim;Yew-Soon Ong;Bu-Sung Lee
1102268,,Yang Gao;Joshua Zhexue Huang;Hongqiang Rong;Daqian Gu
1102269,,John H. Holmes
1102270,,Daqian Gu;Yang Gao
1102271,,Albert Orriols;Ester Bernadó-Mansilla
1102272,,Flavio Baronti;Alessandro Passaro;Antonina Starita
1102273,,Drew Mellor
1102274,,Hai H. Dam;Hussein A. Abbass;Chris Lokan
1102275,,Xavier Llorà;Kumara Sastry;David E. Goldberg
1102276,,Lashon B. Booker
1102277,,Atsushi Wada;Keiki Takadama;Katsunori Shimohara
1102278,,Atsushi Wada;Keiki Takadama;Katsunori Shimohara
1102279,,Ali Hamzeh;Adel Rahmani
1102280,,Alex McMahon;Dan Scott;Will Browne
1102281,,Hiroyasu Inoue;Keiki Takadama;Katsunori Shimohara
1102282,,Neera P. Sood;Ashley G. Williams;Kenneth A. De Jong
1102283,,Noah W. Smith;Clare Bates Congdon
1102284,,Albert Esterline;Chafic BouSaba;Abdollah Homaifar;Dan Rodgers
1102286,,Peter A. N. Bosman;Tanja Alderliesten
1102287,,C. Bourgeois-Republique;Bruno Frachet;Pierre Collet
1102288,,Gabriel Mañana;Fabio González;Eduardo Romero
1102289,,Alessandro Passaro;Flavio Baronti;Valentina Maggini
1102290,,Andrei Petrovski;John McCall
1102291,,C. R. Stephens;H. Waelbroeck;S. Talley
1102292,,Ivar Siccama;Maarten Keijzer
1102294,,Richard O. Day;Abel S. Nunez;Gary B. Lamont
1102295,,Patrick LaRoche;A. Nur Zincir-Heywood
1102296,,Jae C. Oh;Misty Blowers
1102297,,Jeffrey P. Ridder
1102298,,Joseph M. Shapiro;Gary B. Lamont;Gilbert L. Peterson
1102299,,Claire J. Thie;Darren M. Chitty;Colin M. Reed
1102300,,Talib S. Hussain;Daniel Cerys;David Montana;Gordon Vidaver;Jeffrey E. Berliner
1102301,,John McDonnell;Aaron Rice
1102302,,Frank Moore;Pat Marshall
1102303,,Ang Yang;Hussein A. Abbass;Ruhul Sarker
1102304,,Mark P. Kleeman;Gary B. Lamont
1102306,,Heinz Mühlenbein;Robin Höns
1102308,,Michael E. Samples;Jason M. Daida;Matt Byom;Matt Pizzimenti
1102309,,Alan Piszcz;Terence Soule
1102310,,Fernando G. Lobo;Cláudio F. Lima
1102311,,Jeff Clune;Sheni Goings;Bill Punch;Eric Goodman
1109684,,Guolong Lin;Chandrashekhar Nagarajan;Rajmohan Rajaraman;David P. Williamson
1109685,,Kevin L. Chang;Ravi Kannan
1109686,,Ioannis Giotis;Venkatesan Guruswami
1109687,,Ke Chen
1109688,,Rina Panigrahy
1109689,,Timothy M. Chan
1109690,,Alexandr Andoni;Piotr Indyk
1109691,,Sergio Cabello
1109692,,Amihood Amir;Yonatan Aumann;Gary Benson;Avivit Levy;Ohad Lipsky;Ely Porat;Steven Skiena;Uzi Vishne
1109693,,Kunihiko Sadakane;Roberto Grossi
111049,,James Canning;David Pelland;Sharon Sliger
111050,,Roberta Tagliavini;Stephen Rondeau;Steven Chin
111051,,F. M. Rijnders;H. J. W. Spoelder;E. P. M. Corten;A. H. Ullings;F. C. A . Croen
111052,,Zoran Mijanic;David R. Kaeli
111053,,J. Michael Bennett;Michael A. Bauer;David Kinchlea
111054,,Matt W. Mutka
111055,,Bogdan D. Czejdo
111056,,Tami L. Crawford
111057,,Hsiao Ying Liu
111058,,"John Ioannidis;Gerald Q. Maguire, Jr.;Israel Ben-Shaul;Marios Levedopoulos;Micky Liu"
111059,,K. Ravindran;K. K. Ramakrishnan
111060,,W. Morven Gentleman;Marceli Wein
111061,,Mary Ann Robbert;Fred J. Maryanski
111063,,Susan Dart
111064,,Ronald Lange;Robert W. Schwanke
111065,,Dewayne E. Perry
111066,,John Kimball;Aaron Larson
111067,,K. Berrada;F. Lopez;R. Minot
111068,,Peter J. Nicklin
111069,,Ian Simmonds
111070,,D. Aquilino;P. Asirelli;P. Inverardi;P. Malara
111071,,Bernhard Westfechtel
111072,,Keith Gallagher
111073,,Anthony Rich;Marvin Solomon
111074,,David S. Rosenblum;Balachander Krishnamurthy
111075,,Reidar Conradi;Carl Chr. Malm
111076,,Shem M. J. Lacroix;D. Roelants;J. E. Waroquier
111077,,Shem J. Ochuodho;Alan W. Brown
111078,,Chris Sheedy
111079,,Hal Render;Roy Campbell
111080,,Scott A. Kramer
111081,,Christoph Reichenberger
111082,,David Lubkin
111083,,Bogdan Korel;Horst Wedde;Srinivas Magaraj;Kalique Nawaz;Venugopal Dayana
111085,,Charles H. Mawhinney;Gerald Miller
111086,,Ephraim R. McLean;John R. Tanner;Stanley J. Smits
111087,,Catherine M. Beise;Thomas C. Padgett;Fred J. Ganoe
111088,,Connie W. Crook;Raymond G. Crepeau;Mark E. McMurtrey
111089,,Martha E. Myers
111090,,Ronald H. Rasch
111091,,"Jonathan K. Trower;Detmar W. Straub, Jr."
111092,,Richard E. Burroughs
111093,,Rebecca A. Grant
111094,,Karin Klenke
111095,,"Hae-ching Chang;Raymond McLeod, Jr."
111096,,Maung K. Sein;Robert P. Bostrom
111098,,Wayne M. Wormley;Magid Igbaria
111099,,Jo Ellen Moore
111100,,Michael J. DeHaemer
111101,,Albert L. Lederer;Jayesh Prasad
111102,,Kailash Joshi
111103,,R. Ryan Nelson;Michael W. Kattan;Paul H. Cheney
111104,,Robert A. Schultheis;Mary Sumner
1111361,,J. Alfredo Sánchez;Ingrid Kirschning;Juan Carlos Palacio;Yulia Ostróvskaya
1111362,,Juliano Schimiguel;Amanda Meincke Melo;M. Cecília C. Baranauskas;Claudia Bauzer Medeiros
1111363,,Raquel M. Pillat;Eliane R. A. Valiati;Carla M. D. S. Freitas
1111364,,Mary Zajicek;Ing-Marie Jonsson
1111365,,Rolando Menchaca;Leandro Balladares;Rolando Quintero;Chadwick Carreto
1111366,,Víctor M. González;Mónica E. Tentori;Elisa B. Morán;Jesús Favela;Ana I. Martínez
1111367,,Luc Vouligny;Jean-Marc Robert
1111368,,Kenia Sousa;Elizabeth Furtado;Hildeberto Mendonça
1111369,,"Robert G. Capra, III;Manuel A. Pérez-Quiñones"
1111370,,Marcio C. Cabral;Carlos H. Morimoto;Marcelo K. Zuffo
1111371,,Maíra Greco de Paula;Simone Diniz Junqueira Barbosa;Carlos José P. de Lucena
1111372,,Cláudio Max. Zaina;M. Cecília C. Baranauskas
1111373,,Clarissa M. de A. Barbosa;Raquel Oliveira Prates;Clarisse S. de Souza
1111374,,Eduardo Hideki Tanaka;Sílvia Amélia Bim;Heloísa Vieira da Rocha
1111375,,Ingrid Kirschning;Joaquín O. Rueda
1111376,,Javier Arturo Porras Luraschi;Ana Luisa Solís González Cosío
1111377,,Marissa Díaz Pier;Isaac Rudomín Goldberg
1111378,,Bruno Santana da Silva;Otávio A Martins Netto;Simone Diniz Junqueira Barbosa
1111379,,Francesco Curatelli;Chiara Martinengo;Oscar Mayora-Ibarra
1111380,,Adriana J. Berlanga;Francisco J. García
1111381,,Andréa Miranda;Janae Gonçalves Martins;Juliano dos Santos;Sabrina Loureiro;Alejandro Martins Rodriguez;Elizabeth Specialki;Ricardo Miranda Barcia
1111382,,Carlos R. C. Alves;Lúcia V. L. Filgueiras
1111383,,André Constantino da Silva;Júnia Coutinho Anacleto Silva;Rosângela Aparecida Dellosso Penteado;Sérgio Roberto Pereira da Silva
1111384,,Adéle Malta Pontes;Clarisse Sieckenius de Souza;Simone Diniz Junqueira Barbosa
1111385,,Sérgio Roberto P. da Silva;Raqueline Ritter de M. Penteado
1111386,,Walter de Abreu Cybis;Dominique Scapin;Marcelo Morandini
1111387,,Paulo Sergio Rodrigues Lima;Silvana Rossy de Brito;Orlando Fonseca Silva;Elói Luiz Favero
1111388,,Plinio Thomaz Aquino Junior;Lucia Vilela Leite Filgueiras
1111389,,Fausto J Sainz de Salces;David England;David Llewellyn-Jones
1111390,,Alessandro S. F. R. de Assis;Michael M. Danchak;Linda Polhemus
1111391,,Vânia P. Almeida Neris;Júnia C. A. Silva;Americo Talarico Neto;Sílvia Zem-Mascarenhas
1111392,,Genésio Cruz Neto;Alex Sandro Gomes;Jaelson Castro;Suzana Sampaio
1111393,,Maria Julia Benini;Leandro L. Batista;Marcelo K. Zuffo
1111394,,Timóteo Tangarife;Cláudia Mont'Alvão
1111395,,"Lucia Filgueiras;Plinio Aquino, Jr.;Rodrigo Sakai;Álvaro Gregório Filho;Carlos Torres;Iara Barbarian"
1111396,,Nelson Neto;Ênio Silva;Erick Sousa
1111397,,Andréia Libório;Elizabeth Furtado;Ismael Rocha;Vasco Furtado
1102418,,Daniel Lowd;Pedro Domingos
1102419,,Sofus A. Macskassy;Foster Provost;Saharon Rosset
1102420,,Rasmus E. Madsen;David Kauchak;Charles Elkan
1102421,,Sridhar Mahadevan
1102422,,Shie Mannor;Dori Peleg;Reuven Rubinstein
1102423,,H. Brendan McMahan;Maxim Likhachev;Geoffrey J. Gordon
1102424,,Marina Meil?
1102425,,Sauro Menchetti;Fabrizio Costa;Paolo Frasconi
