article_id,title,authors
199748,A successful five-year experiment with a breadth-first introductory course,Donald Bagert;William M. Marcy;Ben A. Calloni
199750,A joint first year program for computer science and information systems,Jan L. Harrington;Helen M. Hayes
199752,A domain centered curriculum: an alternative approach to computing education,Iraj Hirmanpour;Thomas B. Hilburn;Andrew Kornecki
199754,Integrating parallel algorithm design with parallel machine models,Lan Yang;Lan Jin
199756,Decision points in the introduction of parallel processing into the undergraduate curriculum,William E. Toll
199758,Parallel threads: parallel computation labs for CS 3 and CS 4,Robert M. Harlan;Joseph G. Akulis
199760,O.S. bridge between academia and reality,Alfredo Pérez-Dávila
199763,A low-tech introduction to operating systems,Selmer Moen
199764,Microkernels: a submodule for a traditional operating systems course,Tracy Camp;Glen Oberhauser
199765,An environment for interpreter-based programming language projects,John Barr;L. A. Smith King
199767,A C-based graphics library for CS1,Eric S. Roberts
199769,"CAP: an automated self-assessment tool to check Pascal programs for syntax, logic and style errors",Tom Schorsch
199770,Requirements for a first year object-oriented teaching language,Michael Kölling;Bett Koch;John Rosenberg
199771,"Old dogs, new tricks",Mary Jane Willshire
199772,Centralized mindset: a student problem with object-oriented programming,Mark Guzdial
199773,Integrating introductory courses in computer graphics and animation,Dino Schweitzer;Tom Appolloni
199776,Inexpensive advanced graphics applications for the C.S. majors graphics class,Lee H. Tichenor
199778,Visual analysis: adding breadth to a computer graphics course,Andrew Sears;Rosalee Wolfe
199780,Creating an authentic learning experience in introductory programming courses,Nira Herrmann;Jeffrey L. Popyack
199784,Restructuring the introductory computer science course for engineers,Joseph M. Lambert
199786,An entry-level course in computational engineering and science,Joseph L. Zachary;Christopher R. Johnson;Eric N. Eide;Kenneth W. Parker
199789,Integrating a breadth-first curriculum with relevant programming projects in CS1/CS2,Ronald E. Wilson
199790,A cognitive-based approach to introductory computer science courses: lesson learned,Michael V. Doran;David D. Langan
199792,A three paradigm first course for CS majors,Juris Reinfelds
199793,Executing an SECD machine using logic programming,Ken Slonneger
199795,A visual simulator for a simple machine and assembly language,"B. Lewis Barnett, III"
199797,A microprogram simulator and compiler for an enhanced version of Tanenbaum's MIC-1 machine,John L. Donaldson
199804,"Software engineering, C++, and Windows",Martin Osborne
199806,An experiment in learning about basic information system concepts,Atika Laribi;Michel Léonard;Olivier Parchet
1998078,Measuring historical word sense variation,David Bamman;Gregory Crane
1998079,Structure extraction from PDF-based book documents,Liangcai Gao;Zhi Tang;Xiaofan Lin;Ying Liu;Ruiheng Qiu;Yongtao Wang
199808,Software reuse and object-oriented software engineering in the undergraduate curriculum,Rajiv Tewari
1998080,Word order matters: measuring topic coherence with lexical argument structure,Steve Spagnola;Carl Lagoze
1998081,Phrases as subtopical concepts in scholarly text,Asif-ul Haque;Paul Ginsparg
1998083,Game development documentation and institutional collection development policy,Megan A. Winget;Wiliam Walker Sampson
1998084,That's 'é' not 'þ' '?' or '?': a user-driven context-aware approach to erroneous metadata in digital libraries,David Bainbridge;Michael B. Twidale;David M. Nichols
1998085,"FRBR and facets provide flexible, work-centric access to items in library collections",Kelley McGrath;Bill Kules;Chris Fitzpatrick
1998086,What do you call it?: a comparison of library-created and user-created tags,Catherine E. Hall;Michael A. Zarro
1998088,Extending digital repository architectures to support disk image preservation and access,Kam Woods;Christopher A. Lee;Simson Garfinkel
1998089,Preservation decisions: terms and conditions apply,Christoph Becker;Andreas Rauber
1998090,Ember: a case study of a digital memorial museum of born-digital artifacts,"Paul Logasa Bogen, II;Richard Furuta"
1998091,SimDL: a model ontology driven digital library for simulation systems,Jonathan Leidig;Edward A. Fox;Kevin Hall;Madhav Marathe;Henning Mortveit
1998093,Eliminating the redundancy in blocking-based entity resolution methods,George Papadakis;Ekaterini Ioannou;Claudia Niederée;Themis Palpanas;Wolfgang Nejdl
1998094,Detecting and exploiting stability in evolving heterogeneous information spaces,George Papadakis;George Giannakopoulos;Claudia Niederée;Themis Palpanas;Wolfgang Nejdl
1998095,Classification of user interest patterns using a virtual folksonomy,Ricardo Kawase;Eelco Herder
1998096,Tags in domain-specific sites: new information?,Jeremy Steinhauer;Lois M.L. Delcambre;David Maier;Marianne Lykke;Vu H. Tran
1998098,Archiving the web using page changes patterns: a case study,Myriam Ben Saad;Stéphane Gançarski
1998099,On identifying academic homepages for digital libraries,Sujatha Das Gollapalli;C. Lee Giles;Prasenjit Mitra;Cornelia Caragea
199810,Structured design for CS1,David L. Parker
1998100,How much of the web is archived?,Scott G. Ainsworth;Ahmed Alsum;Hany SalahEldeen;Michele C. Weigle;Michael L. Nelson
1998101,Rediscovering missing web pages using link neighborhood lexical signatures,Martin Klein;Jeb Ware;Michael L. Nelson
1998103,That's news to me: the influence of perceived gratifications and personal experience on news sharing in social media,Long Ma;Chei Sian Lee;Dion Hoe-Lian Goh
1998104,Facilitating content creation and content research in building the city of lit digital library,Haowei Hsieh;Bridget Draxler;Nicole Dudley;Jim Cremer;Lauren Haldeman;Dat Nguyen;Peter Likarish;Jon Winet
1998105,Towards a new reading experience via semantic fusion of text and music,Ling Zhuang;Zhenchao Ye;Jiangqin Wu;Feng Zhou;Jian Shao
1998106,Indexing musical pieces using their major repetition,Benjamin Martin;Pierre Hanna;Matthias Robine;Pascal Ferraro
1998108,The ownership and reuse of visual media,Catherine C. Marshall;Frank M. Shipman
1998109,Using national bibliographies for rights clearance,Nuno Freire;Andreas Juffinger
1998111,SharedCanvas: a collaborative model for medieval manuscript layout dissemination,Robert Sanderson;Benjamin Albritton;Rafael Schwemmer;Herbert Van de Sompel
1998112,Use of subimages in fish species identification: a qualitative study,Uma Murthy;Lin Tzy Li;Eric Hallerman;Edward A. Fox;Manuel A. Perez-Quinones;Lois M. Delcambre;Ricardo da S. Torres
1998113,Persistent annotations deserve new URIs,Abdulla Alasaadi;Michael L. Nelson
1998114,Semantically augmented annotations in digitized map collections,Rainer Simon;Bernhard Haslhofer;Werner Robitza;Elaheh Momeni
1998116,Integrating implicit structure visualization with authoring promotes ideation,Andrew M. Webb;Andruid Kerne
1998117,Visualizing collaboration networks implicit in digital libraries using OntoStarFish,J. Alfredo Sánchez;Ofelia Cervantes;Alfredo Ramos;María Auxilio Medina;Juan Carlos Lavariega;Eric Balam
1998118,A link-based visual search engine for Wikipedia,David N. Milne;Ian H. Witten
1998119,Supporting revisitation with contextual suggestions,Ricardo Kawase;George Papadakis;Eelco Herder
199812,Loop invariants and mathematical games,David Ginat
1998121,CollabSeer: a search engine for collaboration discovery,Hung-Hsuan Chen;Liang Gou;Xiaolong Zhang;Clyde Lee Giles
1998122,Resolving author name homonymy to improve resolution of structures in co-author networks,Theresa A. Velden;Asif-ul Haque;Carl Lagoze
1998123,Ranking authors in digital libraries,Sujatha Das Gollapalli;Prasenjit Mitra;C. Lee Giles
1998124,Comparative evaluation of text- and citation-based plagiarism detection approaches using guttenplag,Bela Gipp;Norman Meuschke;Joeran Beel
1998126,Understanding digital library adoption: a use diffusion approach,Keith E. Maull;Manuel Gerardo Saldivar;Tamara Sumner
1998127,In the bookshop: examining popular search strategies,George Buchanan;Dana McKay
1998128,World vs. method: educational standard formulation impacts document retrieval,Byron Marshall;René Reitsma
1998129,Automating open educational resources assessments: a machine learning generalization study,Heather Leary;Mimi Recker;Andrew Walker;Philipp Wetzler;Tamara Sumner;James Martin
1998131,A social network-aware top-N recommender system using GPU,Ruifeng Li;Yin Zhang;Haihan Yu;Xiaojun Wang;Jiangqin Wu;Baogang Wei
1998132,A source independent framework for research paper recommendation,Cristiano Nascimento;Alberto H.F. Laender;Altigran S. da Silva;Marcos André Gonçalves
1998133,Serendipitous recommendation for scholarly papers considering relations among researchers,Kazunari Sugiyama;Min-Yen Kan
1998134,Product review summarization from a deeper perspective,Duy Khang Ly;Kazunari Sugiyama;Ziheng Lin;Min-Yen Kan
1998136,Do graphical search interfaces support effective search for and evaluation of digital library resources,Kirsten R. Butcher;Sarah Davies;Ashley Crockett;Aaron Dewald;Robert Zheng
1998137,Taking chemistry to the task: personalized queries for chemical digital libraries,Sascha Tönnies;Benjamin Köhncke;Wolf-Tilo Balke
1998138,Physics pathway: a digital library filled with synthetic interviews,Michael G. Christel;Scott M. Stevens;Dean Zollman
1998140,A metadata geoparsing system for place name recognition and resolution in metadata records,Nuno Freire;José Borbinha;Pável Calado;Bruno Martins
1998141,Event detection with spatial latent Dirichlet allocation,Chi-Chun Pan;Prasenjit Mitra
1998142,A new video text detection method,Jie Yuan;Baogang Wei;Weiming Lu;Lidong Wang
1998144,Retrieval and exploratory search in multivariate research data repositories using regressional features,Maximilian Scherer;Jürgen Bernard;Tobias Schreck
1998145,A research agenda for data curation cyberinfrastructure,Carl Lagoze;Karin Patzke
1998146,"When use cases are not useful: data practices, astronomy, and digital libraries","Laura Wynholds;David S. Fearon, Jr.;Christine L. Borgman;Sharon Traweek"
1998148,An exploration of pattern-based subtopic modeling for search result diversification,Wei Zheng;Xuanhui Wang;Hui Fang;Hong Cheng
1998149,A very efficient approach to news title and content extraction on the web,Hualiang Yan;Jianwu Yang
199815,Loop exits and structured programming: reopening the debate,Eric S. Roberts
1998150,Web video search by mutual boosting between the inside and outside text of video,Yuxin Peng;Zhiguo Yang;Jian Yi
1998151,Visual interfaces for stimulating exploratory search,Ralf Krestel;Gianluca Demartini;Eelco Herder
1998152,Designing interconnected distributed resources for collaborative inquiry based science education,Anne Adams;Tim Coughlan;John Lea;Yvonne Rogers;Sarah Davies;Trevor Collins
1998153,Retrieving attributes using web tables,Arlind Kopliku;Karen Pinel-Sauvagnat;Mohand Boughanem
1998154,Towards a model of the e-science data environment,Stacy T. Kowalczyk
1998155,Social reference: aggregating online usage of scientific literature in CiteULike for clustering academic resources,Jiepu Jiang;Daqing He;Chaoqun Ni
1998156,Digital archives of taiwan agricultural history during the japanese colonial period,Li-Ping Chen;Chunsheng Huang;Yi-Hui Chang
1998157,Developing a concept extraction technique with ensemble pathway,Prat Tanapaisankit;Min Song;Edward A. Fox
1998158,SCOR/IODE/MBLWHOI library collaboration on data publication,Lisa Raymond;Linda Pikula;Roy Lowry;Ed Urban;Gwenaëlle Moncoiffé;Peter Pissierssens;Cathy Norton
1998159,A content analysis of institutional data policies,Kayleigh Ayn Bohémier;Thea Atwood;Andreas Kuehn;Jian Qin
1998160,Are learned topics more useful than subject headings,Youn Noh;Katrina Hagedorn;David Newman
1998161,Detecting academic papers on the web,Emi Ishita;Teru Agata;Atsushi Ikeuchi;Miyata Yosuke;Shuichi Ueda
1998162,Improving scalability by self-archiving,Zhiwu Xie;Jinyang Liu;Herbert Van de Sompel;Johann van Reenen;Ramiro Jordan
1998163,An analysis of personal collections among users of social media,"Paul Logasa Bogen, II;Frank Shipman;Richard Furuta"
1998164,WPv4: a re-imagined Walden's paths to support diverse user communities,"Paul Logasa Bogen, II;Daniel Pogue;Faryaneh Poursardar;Yuangling Li;Richard Furuta;Frank Shipman"
